date,ticker,headline,description,source
2026-06-10,TSLA,Tesla vs Toyota Stock Showdown: Which Automaker Offers Better Buy Opportunity in 2026,"In 2026, investors face a choice between Tesla's tech-driven growth and Toyota's stable manufacturing prowess, reflecting broader shifts in the automotive industry towards electrification and sustainability.",Ibtimes.com.au
2026-06-11,TSLA,"Xiaomi gets approval to build extended-range EVs, plans full-size SUV to rival Li Auto","China’s Ministry of Industry and Information Technology (MIIT) granted Xiaomi regulatory approval to produce extended-range electric vehicles (EREVs), clearing a key hurdle for the company’s expansion beyond battery-only EVs. The approval paves the way for Xi…",Electrek
2026-06-11,TSLA,SpaceX stock jumps nearly 20% following largest IPO ever,SpaceX (SPCX) started trading on Friday following the biggest IPO ever.,Yahoo Entertainment
2026-06-11,TSLA,The Number That Complicates The Tesla Stock Story,"For any holder of Tesla (TSLA) stock, the long-term vision is captivating: a future of AI, robotics, and autonomous fleets. Management is backing this with a...",Trefis
2026-06-11,TSLA,"Tesla, Inc. (TSLA) Is A Top Stock In Ken Griffin’s Portfolio",No description available,Yahoo Entertainment
2026-06-11,TSLA,xAI Accused of Illegally Firing California Engineer Who Raised Safety Concerns,A former engineer at Elon Musk’s xAI in California who now heads a think tank focused on AI safety filed a lawsuit claiming he was fired from the SpaceX subsidiary for raising concerns about the risks artificial intelligence poses to …,Insurance Journal
2026-06-11,TSLA,Tesla Shares Fall Nearly 4% to $381.59 as Investors Take Profits After Recent Rally,"Tesla shares fell 3.80% amid profit-taking and concerns over EV demand. Despite strong energy storage growth, competition and execution risks remain key challenges for the company.",Ibtimes.com.au
2026-06-12,TSLA,"SpaceX IPO live updates: Elon Musk's SpaceX opens at $150 per share in record debut as Dow, S&P 500, Nasdaq rise","SpaceX (SPCX) made its historic debut on Friday, opening at $150 per share. Investors' expectations for the stock were sky-high going into the start of trading. The company, which aims to put AI data centers in space, priced its shares at $135 each, raising a…",Freerepublic.com
2026-06-12,TSLA,Wall Street is already levering up SpaceX: Chart of the Day,Wall Street is already building the leveraged trade around the world's largest company to IPO.,Yahoo Entertainment
2026-06-12,TSLA,Tesla stock gains after SpaceX's historic debut,Tesla stock rose on Friday after SpaceX went public.,Yahoo Entertainment
2026-06-12,TSLA,Tesla vs BYD: The Better EV Stock To Buy In June,The post Tesla vs BYD: The Better EV Stock To Buy In June appeared first on 24/7 Wall St.. Tesla (NASDAQ: TSLA) and BYD (OTC: BYDDF) sit on opposite sides of the global EV map. Tesla’s Q1 2026 report delivered a margin rebound and another lift in AI subscript…,Biztoc.com
2026-06-12,TSLA,Tesla stock declines after SpaceX's opening trade,"What happened: Tesla stock (TSLA) hit session lows on Friday, sinking more than 2% immediately following SpaceX's (SPCX) opening trade. What's behind the move: Shares of the electric vehicle maker fell following SpaceX's (SPCX) Nasdaq debut, which made founde…",Biztoc.com
2026-06-12,TSLA,Tesla stock muted after SpaceX's opening trade,What happened: Tesla stock (TSLA) climbed just above the flatline after dropping more than 2% immediately following SpaceX's (SPCX) opening trade. What's behind the move: Shares of the electric vehicle maker initially dropped after SpaceX's (SPCX) Nasdaq debu…,Biztoc.com
2026-06-12,TSLA,"Elon Musk May Be a Trillionaire, but Tesla Is Still Down 11% in 2026. Is TSLA Stock Dead Weight Now?","The post Elon Musk May Be a Trillionaire, but Tesla Is Still Down 11% in 2026. Is TSLA Stock Dead Weight Now? appeared first on 24/7 Wall St.. Tesla (NASDAQ:TSLA) CEO Elon Musk made history earlier today by reportedly becoming the world’s first trillionaire, …",Biztoc.com
2026-06-12,TSLA,No One Cares About Tesla Anymore,"The post No One Cares About Tesla Anymore appeared first on 24/7 Wall St.. When SpaceX goes public with a valuation of $1.75 trillion, it will be worth slightly more than Tesla (NASDAQ: TSLA), which has a market cap of $1.5 billion. Of course, if SpaceX’s sto…",Biztoc.com
2026-06-12,TSLA,Xpeng Is Betting Big on Physical AI. Here’s Why You Should Buy XPEV Stock,", one of China’s leading electric vehicle (EV) companies, recently shared the stage at the CVPR conference with top companies like Tesla (TSLA) and Nvidia (NVDA). At the event, the company showcased its progress in the world of physical AI — artificial intell…",Biztoc.com
2026-06-12,TSLA,Oppenheimer Predicts Over 40% Upside For Elon Musk's SPCX Ahead Of Blockbuster IPO: 'We See It As The Only...',"Investment bank Oppenheimer Holdings Inc. (NYSE:OPY) has launched the first coverage of commercial space flight company SpaceX on Wall Street, predicting a n...",Yahoo Entertainment
2026-06-12,TSLA,Elon Musk’s Cyborg Turn Points to a Grim Future,"It’s hard to think of a cohort of rich people in recent history as extravagantly exhibitionist as today’s tech billionaires. For the modal Silicon Valley oligarch, the life of easy luxury is not enough. The point of being unfathomably rich in our time is not …",The New Republic
2026-06-12,TSLA,SpaceX's president hints at a Tesla merger: 'That might make Elon's life a little easier',"SpaceX president Gwynne Shotwell said the two companies are working towards the same goal, and didn't rule out a merger with Tesla in the future.",Business Insider
2026-06-12,TSLA,Xiaomi delivers on Tesla’s decade-old robot charger vision with new home robotic arm,"Xiaomi has unveiled a home robotic arm charger that autonomously plugs and unplugs your EV — delivering on a concept that Tesla prototyped over a decade ago but never brought to market. The compact device, only 152 mm wide, is designed to fit in tight home ga…",Electrek
2026-06-12,TSLA,"With SpaceX IPO, Elon Musk is the world’s first trillionaire — but he mostly lives in a tiny home in south Texas. ‘There is no food in the fridge’","SpaceX raised $75 billion on Thursday in the largest IPO ever after offing more than 555 million shares at $135 a piece, valuing the company at over $1.7 trillion.",Fortune
2026-06-12,TSLA,"On the day of a historic IPO, SpaceX’s president is already hinting at a Tesla merger: ‘That might make Elon Musk’s life a little easier’",A combined SpaceX-Tesla could be worth more than $3 trillion.,Fortune
2026-06-12,TSLA,SpaceX’s IPO Shows That We Weren’t Even Close to Peak AI Bubble,We're soaring to even loftier heights. The post SpaceX’s IPO Shows That We Weren’t Even Close to Peak AI Bubble appeared first on Futurism.,Futurism
2026-06-12,TSLA,"If you’re saving for retirement, you’re probably helping Elon become a trillionaire","The grim truth: IF YOU’RE READING THIS, you might be about to help make Elon Musk the world’s first trillionaire. If so, you’ll also be risking your retirement savings while simultaneously bailing out X and Cybertrucks. And to top it off: You have pretty much…",Lawyersgunsmoneyblog.com
2026-06-12,TSLA,SpaceX IPO makes Elon Musk the world's first trillionaire,"Few business leaders have been as deeply embedded in popular culture as Elon Musk, the ambitious entrepreneur who has become a central figure in internet culture and amassed a fortune that has made him the world's first trillionaire.",RTE
2026-06-12,TSLA,"Elon Musk was having worst year of his life - divorce, failed rockets, broke and close to nervous breakdown. How 3 days around Christmas saved him, SpaceX and Tesla","In 2008, Elon Musk faced near financial ruin with SpaceX and Tesla on the brink of collapse. After a critical SpaceX launch succeeded, NASA awarded the company a $1.5 billion contract. Days later, Tesla secured crucial investor funding, transforming Musk's fo…",The Times of India
2026-06-12,TSLA,SpaceX's Gwynne Shotwell says IPO is one small step in 'very futuristic' journey,"Gwynne Shotwell, long Elon Musk's second-in-command at SpaceX, spoke exclusively with CNBC ahead of her company's highly anticipated IPO.",CNBC
2026-06-13,TSLA,Gary Black Predicts TSLA Selling Ahead Of SpaceX IPO—Ross Gerber Says Investors Treating It Like 'Free Money',"The upcoming SpaceX IPO, which is scheduled to kick off on Friday, June 12, could result in Tesla Inc. investors exiting their positions in the EV giant...",Yahoo Entertainment
2026-06-13,TSLA,How much of Musk’s wealth comes from government help? Virtually all of it,"Elon Musk has many people to thank for becoming the world’s first trillionaire — his companies’ engineers who produced technological breakthroughs, Wall Street investors who were eager to shower him with their dollars despite questionable financials, but most…",CNN
2026-06-13,TSLA,From 10% chance of success to $2 trillion market cap: SpaceX's historic IPO,"After its Nasdaq debut on Friday, SpaceX was the sixth most-valuable U.S. company, despite being a fraction the size by revenue of tech's megacaps.",CNBC
2026-06-13,TSLA,China Is Building $10K EVs. The US Has Built a System to Make Sure You Can’t Buy Them,"While China and other nations have access to increasingly advanced and affordable technology, notably electric vehicles, America is watching the future drive by. At the 2024 Aspen Ideas Festival, Ford CEO Jim Farley spoke with unexpected candor about the Xiao…",PCMag.com
2026-06-13,TSLA,Elon Musk’s empire: Here’s a look at what the world’s first trillionaire owns,"From rockets and electric cars to social media platforms and brain implants, Elon Musk’s business empire is huge",BusinessLine
2026-06-13,TSLA,Rivian CEO taking different approach than Elon Musk for humanoid robotics company,Rivian CEO RJ Scaringe started a robotics company late last year called Mind Robotics that he says has has raised more than $1 billion.,CNBC
2026-06-13,TSLA,"Elon Musk’s $1,100,000,000,000 net worth exceeds combined fortunes of Page, Brin, Bezos, Ellison & Dell; Here’s what the global rich list looks like now","Elon Musk's net worth has surged to approximately $1.1 trillion, driven by SpaceX's valuation reaching $2.2 trillion and continued strength in Tesla. This unprecedented wealth places him on the brink of becoming the world's first trillionaire, significantly w…",The Times of India
2026-06-13,TSLA,"From rockets to brain implants, here's a look at Elon Musk's vast empire","Elon Musk, the world’s richest man and now first-ever trillionaire, controls a lot of different businesses. Electric vehicles. Brain implants. Underground tunnels. A social media platform once...",Midland Reporter-Telegram
2026-06-13,TSLA,Cathie Wood may have timed her Elon Musk bet just right,"On June 12, SpaceX turned one of Wall Street’s hottest listings into a full-blown market event. Investors were bracing for a choppy debut, given its enormous...",TheStreet
